trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1751,False,"{'a': 0.6, 'e': 0.32077004769065187}",25,16,16.496563083343144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.6, 'e': 0.3197863302607335}",20,14,9.661375007680094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.6, 'e': 0.31880279304446957}",30,5,-3.4911118233020764,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
1754,False,"{'a': 0.6, 'e': 0.3178194370253978}",25,17,-39.27990277936682,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1755,False,"{'a': 0.6, 'e': 0.3168362631868735}",20,0,8.260269455838246,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1756,False,"{'a': 0.6, 'e': 0.315853272512071}",20,6,13.96076840768713,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.6, 'e': 0.3148704659839805}",25,0,14.228342298362858,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1758,False,"{'a': 0.6, 'e': 0.3138878445854087}",20,7,-11.499974537578762,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1759,False,"{'a': 0.6, 'e': 0.31290540929897664}",25,5,4.146759692478082,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1760,False,"{'a': 0.6, 'e': 0.31192316110711993}",30,18,-0.9911500304235918,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1761,False,"{'a': 0.6, 'e': 0.31094110099208616}",20,0,-9.193500063639782,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1762,False,"{'a': 0.6, 'e': 0.3099592299359359}",20,3,-14.960880838961975,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1763,False,"{'a': 0.6, 'e': 0.30897754892053964}",20,4,15.684627474406929,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.6, 'e': 0.30799605892757875}",30,0,-22.883488858324625,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1765,False,"{'a': 0.6, 'e': 0.30701476093854274}",30,15,-3.5421102926564743,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1766,False,"{'a': 0.6, 'e': 0.30603365593472986}",30,16,15.201698292534733,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1767,False,"{'a': 0.6, 'e': 0.30505274489724477}",25,2,-52.75785274502292,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
1768,False,"{'a': 0.6, 'e': 0.3040720288069987}",25,14,11.671951982082135,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1769,False,"{'a': 0.6, 'e': 0.30309150864470724}",30,7,2.034066374532664,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1770,False,"{'a': 0.6, 'e': 0.302111185390891}",25,1,35.9596249685976,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.6, 'e': 0.30113106002587264}",20,9,-10.513666705317156,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1772,False,"{'a': 0.6, 'e': 0.30015113352977785}",20,14,-0.8053846713239525,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1773,False,"{'a': 0.6, 'e': 0.29917140688253274}",35,3,0.9345515842406866,"{0: 27, 1: 3, 2: 2, 3: 0, 4: 0}",1
1774,False,"{'a': 0.6, 'e': 0.2981918810638642}",25,12,25.065857550477862,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.6, 'e': 0.2972125570532975}",25,12,-9.966458795694924,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1776,False,"{'a': 0.6, 'e': 0.29623343583015715}",25,11,14.559678314788364,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1777,False,"{'a': 0.6, 'e': 0.29525451837356376}",25,0,-0.12183409162969538,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",1
1778,False,"{'a': 0.6, 'e': 0.29427580566243516}",25,18,15.723367251691688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.6, 'e': 0.2932972986754835}",20,9,-1.66325542774777,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1780,False,"{'a': 0.6, 'e': 0.2923189983912162}",25,13,19.258600985164552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.6, 'e': 0.2913409057879329}",20,11,13.23488395311281,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.6, 'e': 0.29036302184372675}",35,21,-2.5370167776421564,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1783,False,"{'a': 0.6, 'e': 0.28938534753648104}",20,15,7.591831784254802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.6, 'e': 0.2884078838438704}",30,4,29.987051833263763,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1785,False,"{'a': 0.6, 'e': 0.28743063174335814}",20,13,7.21937596215052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.6, 'e': 0.2864535922121966}",30,16,-18.83845774754179,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1787,False,"{'a': 0.6, 'e': 0.2854767662274248}",25,0,-22.686670580327302,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1788,False,"{'a': 0.6, 'e': 0.28450015476586915}",20,13,4.5264295124916565,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.6, 'e': 0.2835237588041406}",20,13,0.3136487277758402,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1790,False,"{'a': 0.6, 'e': 0.2825475793186354}",25,7,-37.695841045993696,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1791,False,"{'a': 0.6, 'e': 0.2815716172855325}",25,14,-32.67494178279776,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1792,False,"{'a': 0.6, 'e': 0.2805958736807943}",25,8,-37.13694634268921,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
1793,False,"{'a': 0.6, 'e': 0.27962034948016423}",25,20,9.97159639098312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.6, 'e': 0.27864504565916604}",30,22,17.69015046042155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.6, 'e': 0.277669963193104}",20,4,-38.11072431912621,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1796,False,"{'a': 0.6, 'e': 0.27669510305706}",35,10,17.054842666444788,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1797,False,"{'a': 0.6, 'e': 0.2757204662258945}",30,9,-11.542478097670678,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
1798,False,"{'a': 0.6, 'e': 0.274746053674244}",20,6,17.76710252389622,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1799,False,"{'a': 0.6, 'e': 0.2737718663765212}",20,13,2.9116019858158757,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.6, 'e': 0.2727979053069129}",20,1,-26.098485096153862,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1801,False,"{'a': 0.6, 'e': 0.27182417143938065}",30,5,32.19091424390559,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.6, 'e': 0.2708506657476577}",25,11,-15.54703195235201,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1803,False,"{'a': 0.6, 'e': 0.26987738920525006}",30,12,21.866814263069088,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1804,False,"{'a': 0.6, 'e': 0.26890434278543396}",25,3,14.603680084370282,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1805,False,"{'a': 0.6, 'e': 0.2679315274612559}",25,9,10.629000772102136,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1806,False,"{'a': 0.6, 'e': 0.2669589442055309}",20,5,-12.535433509008646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1807,False,"{'a': 0.6, 'e': 0.26598659399084246}",25,0,-3.6076131233129862,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1808,False,"{'a': 0.6, 'e': 0.26501447778954035}",20,2,15.374440634686833,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1809,False,"{'a': 0.6, 'e': 0.2640425965737411}",20,16,10.260577908452733,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.6, 'e': 0.2630709513153253}",35,19,22.346090470019245,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.6, 'e': 0.26209954298593874}",25,20,7.2748756660432115,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.6, 'e': 0.2611283725569891}",20,12,4.349656942613389,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1813,False,"{'a': 0.6, 'e': 0.2601574409996472}",20,10,19.040264123402206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.6, 'e': 0.2591867492848442}",20,0,-129.1865923743706,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
1815,False,"{'a': 0.6, 'e': 0.258216298383272}",25,8,-44.56387197274055,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1816,False,"{'a': 0.6, 'e': 0.25724608926538106}",25,4,16.635719517610713,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1817,False,"{'a': 0.6, 'e': 0.2562761229013808}",25,0,-6.200090809866454,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1818,False,"{'a': 0.6, 'e': 0.2553064002612372}",30,16,2.295091842249584,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1819,False,"{'a': 0.6, 'e': 0.2543369223146731}",20,14,10.639719961133785,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.6, 'e': 0.253367690031166}",20,9,-44.40736225780015,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1821,False,"{'a': 0.6, 'e': 0.2523987043799485}",20,0,-22.111600233175526,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1822,False,"{'a': 0.6, 'e': 0.2514299663300058}",20,6,-8.688020829636002,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1823,False,"{'a': 0.6, 'e': 0.2504614768500763}",20,0,-53.18741514409099,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1824,False,"{'a': 0.6, 'e': 0.24949323690864894}",20,10,16.757308757557055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.6, 'e': 0.24852524747396398}",20,0,0.6998786411114601,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1826,False,"{'a': 0.6, 'e': 0.2475575095140104}",30,14,-26.242244405623772,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1827,False,"{'a': 0.6, 'e': 0.24659002399652646}",30,21,19.889400085252905,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.6, 'e': 0.24562279188899722}",30,13,-22.13110933781185,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1829,False,"{'a': 0.6, 'e': 0.24465581415865506}",20,0,4.795046789746456,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1830,False,"{'a': 0.6, 'e': 0.24368909177247727}",30,8,-0.6445554156218352,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1831,False,"{'a': 0.6, 'e': 0.2427226256971866}",20,2,15.358985807431317,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1832,False,"{'a': 0.6, 'e': 0.24175641689924854}",20,8,24.312612492531954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.6, 'e': 0.24079046634487228}",20,15,10.20835489076342,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.6, 'e': 0.23982477500000787}",20,3,-9.537997379909388,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1835,False,"{'a': 0.6, 'e': 0.23885934383034696}",20,12,-25.376477915324294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1836,False,"{'a': 0.6, 'e': 0.23789417380132027}",25,10,13.269530210590395,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1837,False,"{'a': 0.6, 'e': 0.23692926587809815}",20,0,-8.1188364466716,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1838,False,"{'a': 0.6, 'e': 0.23596462102558802}",25,0,21.220351824516626,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1839,False,"{'a': 0.6, 'e': 0.23500024020843507}",30,24,12.877191195576131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.6, 'e': 0.23403612439101962}",25,11,-17.580388037726106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1841,False,"{'a': 0.6, 'e': 0.23307227453745782}",20,15,3.483639963422982,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.6, 'e': 0.23210869161159903}",25,6,-16.10726079962689,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 0}",1
1843,False,"{'a': 0.6, 'e': 0.23114537657702655}",25,20,7.990850768827768,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.6, 'e': 0.23018233039705482}",25,0,17.92192291555606,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1845,False,"{'a': 0.6, 'e': 0.22921955403473043}",20,6,26.054717933783195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.6, 'e': 0.22825704845282924}",25,17,14.300576762800848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.6, 'e': 0.2272948146138572}",25,13,-13.612007807064334,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1848,False,"{'a': 0.6, 'e': 0.22633285348004756}",30,13,29.48951793704579,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.6, 'e': 0.22537116601336188}",20,1,4.8781487792494,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1850,False,"{'a': 0.6, 'e': 0.22440975317548706}",20,0,15.229770374430416,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1851,False,"{'a': 0.6, 'e': 0.22344861592783632}",20,14,1.9992598289137722,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1852,False,"{'a': 0.6, 'e': 0.2224877552315464}",20,0,-1.334743803404024,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1853,False,"{'a': 0.6, 'e': 0.2215271720474783}",30,23,7.129074383294224,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.6, 'e': 0.22056686733621478}",20,16,8.895954114070648,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.6, 'e': 0.21960684205806086}",25,19,3.4179858697994137,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.6, 'e': 0.21864709717304126}",25,13,8.41007013808021,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1857,False,"{'a': 0.6, 'e': 0.21768763364090127}",30,18,15.418540557497268,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.6, 'e': 0.2167284524211039}",25,20,8.025083155879242,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.6, 'e': 0.2157695544728307}",20,12,17.49833324852756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.6, 'e': 0.21481094075497914}",20,9,20.67129754104198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.6, 'e': 0.2138526122261633}",30,20,7.400410789613294,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1862,False,"{'a': 0.6, 'e': 0.21289456984471117}",25,19,11.104065366825207,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.6, 'e': 0.21193681456866542}",25,12,-10.747164935465353,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1864,False,"{'a': 0.6, 'e': 0.21097934735578094}",25,13,23.106409077196417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.6, 'e': 0.21002216916352523}",25,20,7.291603913980087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.6, 'e': 0.20906528094907595}",25,15,-3.8395107348945023,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1867,False,"{'a': 0.6, 'e': 0.20810868366932173}",30,18,2.7764896784506368,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1868,False,"{'a': 0.6, 'e': 0.20715237828085925}",20,0,34.039166559318886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.6, 'e': 0.20619636573999434}",20,10,17.115287711604502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.6, 'e': 0.20524064700273897}",25,2,-21.882965375810187,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
1871,False,"{'a': 0.6, 'e': 0.20428522302481228}",20,12,16.021100477472263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.6, 'e': 0.20333009476163771}",25,7,32.449718071999186,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.6, 'e': 0.2023752631683438}",20,0,25.745618961362734,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1874,False,"{'a': 0.6, 'e': 0.20142072919976178}",20,3,1.0509162480583307,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1875,False,"{'a': 0.6, 'e': 0.20046649381042586}",20,14,-11.75816734787361,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1876,False,"{'a': 0.6, 'e': 0.19951255795457096}",25,9,23.87964333767608,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.6, 'e': 0.19855892258613328}",25,16,16.810168938817455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.6, 'e': 0.19760558865874772}",25,0,30.185027542487816,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1879,False,"{'a': 0.6, 'e': 0.19665255712574847}",20,0,27.58848013172283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1880,False,"{'a': 0.6, 'e': 0.19569982894016658}",20,13,13.429369919063381,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.6, 'e': 0.19474740505473065}",30,12,9.172909743406558,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1882,False,"{'a': 0.6, 'e': 0.193795286421864}",20,13,4.900515132931008,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.6, 'e': 0.19284347399368562}",20,0,-24.19660241681912,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1884,False,"{'a': 0.6, 'e': 0.19189196872200742}",20,9,10.774748830130331,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.6, 'e': 0.19094077155833505}",20,2,-28.66094967893001,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
1886,False,"{'a': 0.6, 'e': 0.1899898834538652}",20,1,23.28734677833774,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.6, 'e': 0.1890393053594862}",30,7,26.74022369816292,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1888,False,"{'a': 0.6, 'e': 0.18808903822577577}",30,15,22.776561378573245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.6, 'e': 0.1871390830030013}",30,11,-6.905298943389203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1890,False,"{'a': 0.6, 'e': 0.18618944064111753}",30,10,25.589778991414036,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1891,False,"{'a': 0.6, 'e': 0.1852401120897672}",25,19,0.34458592343578776,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1892,False,"{'a': 0.6, 'e': 0.18429109829827833}",30,0,55.072488339991516,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.6, 'e': 0.1833424002156651}",20,14,7.605449906799725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.6, 'e': 0.18239401879062506}",30,23,0.840764501578191,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1895,False,"{'a': 0.6, 'e': 0.18144595497153992}",30,18,23.52242851570847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.6, 'e': 0.18049820970647307}",20,12,16.11763259191376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.6, 'e': 0.1795507839431701}",30,12,17.253017849426765,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1898,False,"{'a': 0.6, 'e': 0.1786036786290563}",20,0,-46.111587092403994,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1899,False,"{'a': 0.6, 'e': 0.17765689471123725}",35,15,10.564454193541408,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1900,False,"{'a': 0.6, 'e': 0.17671043313649643}",20,6,22.417144399979513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.6, 'e': 0.1757642948512958}",20,12,16.306778334799283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.6, 'e': 0.17481848080177304}",20,9,-5.17645889543391,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1903,False,"{'a': 0.6, 'e': 0.17387299193374256}",20,15,11.04548108465242,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.6, 'e': 0.17292782919269278}",20,11,8.244923001675247,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.6, 'e': 0.17198299352378682}",20,0,12.31358894679934,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1906,False,"{'a': 0.6, 'e': 0.1710384858718597}",25,15,15.155782624164035,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.6, 'e': 0.1700943071814196}",20,7,26.3047085443018,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.6, 'e': 0.16915045839664455}",20,9,19.559588433063684,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.6, 'e': 0.16820694046138374}",20,3,7.55482810277326,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1910,False,"{'a': 0.6, 'e': 0.16726375431915463}",20,14,8.889063537743539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.6, 'e': 0.16632090091314367}",25,20,10.033269911712756,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.6, 'e': 0.1653783811862038}",20,10,8.572079659494738,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1913,False,"{'a': 0.6, 'e': 0.16443619608085508}",25,19,12.159234187962058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.6, 'e': 0.16349434653928208}",20,8,20.884517433456057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.6, 'e': 0.16255283350333471}",30,17,11.096256353845977,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1916,False,"{'a': 0.6, 'e': 0.16161165791452553}",20,8,10.05015338045914,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1917,False,"{'a': 0.6, 'e': 0.16067082071403038}",20,11,14.52108080927534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.6, 'e': 0.15973032284268612}",25,17,4.041515959525197,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1919,False,"{'a': 0.6, 'e': 0.15879016524099082}",25,7,-20.708143146412038,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1920,False,"{'a': 0.6, 'e': 0.15785034884910182}",25,15,-3.9173157601879876,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1921,False,"{'a': 0.6, 'e': 0.15691087460683528}",25,20,10.272631119460076,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.6, 'e': 0.15597174345366577}",20,14,11.208363937474665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.6, 'e': 0.15503295632872388}",20,9,7.994801790168305,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1924,False,"{'a': 0.6, 'e': 0.15409451417079717}",35,23,2.4357744722932773,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1925,False,"{'a': 0.6, 'e': 0.15315641791832724}",20,11,-2.544068300120303,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1926,False,"{'a': 0.6, 'e': 0.15221866850941068}",30,19,23.263948622455906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.6, 'e': 0.15128126688179644}",20,4,21.08329223473858,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.6, 'e': 0.1503442139728865}",30,7,41.69394171946299,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.6, 'e': 0.14940751071973318}",20,15,7.828666640802698,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.6, 'e': 0.14847115805904015}",30,20,16.15294304816208,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.6, 'e': 0.14753515692715957}",20,11,17.914990860197364,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.6, 'e': 0.14659950826009288}",25,19,13.414376310032463,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
